55.766212,37.380875
55.88661,37.660314
55.630461,37.658643
55.869577,37.666719
55.659744,37.752984
55.747363,37.707098
55.862414,37.69728
55.653314,37.64613
55.863833,37.545581
55.734866,37.566189
55.720895,37.613961
55.735013,37.585745
55.712142,37.656631
55.780036,37.601403
55.725595,37.449677
55.780203,37.633949
55.699801,37.644612
55.746593,37.537371
55.671443,37.554017
55.915346,37.573025
55.750504,37.653182
55.664182,37.598663
55.778461,37.585925
55.657408,37.497656
55.749299,37.539644
55.735013,37.585745
55.725595,37.449677
55.915346,37.573025
55.699801,37.644612
55.780203,37.633949
55.869577,37.666719
55.734866,37.566189
55.780036,37.601403
55.750504,37.653182
55.749299,37.539644
55.712142,37.656631
55.913061,37.584326
55.659744,37.752984
55.746593,37.537371
55.664182,37.598663
55.657408,37.497656
55.720895,37.613961
55.88661,37.660314
55.633816,37.431936
55.653314,37.64613
55.671443,37.554017
55.969174,37.151481
55.630461,37.658643
55.862984,37.434873
55.82666,37.44479
55.8534,37.351635
55.969174,37.151481
55.749299,37.539644
55.88661,37.660314
55.782744,37.720816
55.869577,37.666719
55.862414,37.69728
55.664182,37.598663
55.863833,37.545581
55.775064,37.625082
55.664182,37.598663
55.73552,37.642474
55.892769,37.58552
55.773743,37.681353
55.64192,37.523456
55.875395,37.532691
55.741602,37.633023
55.85578,37.58588
55.821386,37.497746
55.730831,37.674885
55.567519,37.566961
55.702378,37.848314
55.980659,37.182141
55.609985,37.73262
55.671077,37.660736
55.820486,37.645833
55.770552,37.424129
55.739868,37.530301
55.79558,37.54109
55.655163,37.492949
55.690552,37.548231
55.676544,37.761177
55.738475,37.664617
55.792184,37.496794
55.888043,37.667806
55.848468,37.354528
55.724271,37.44691
55.751796,37.532637
55.695611,37.662371
55.713998,37.619989
55.761781,37.63385
55.793885,37.509819
55.760413,37.406522
55.739047,37.59648
55.752855,37.791953
55.746385,37.672621
55.794922,37.706739
55.786404,37.636724
55.682026,37.566539
55.73927,37.628101
55.845784,37.477633
55.754755,37.609065
55.771839,37.605256
55.744145,37.58464
55.741338,37.58393
55.658693,37.409594
55.799881,37.407627
55.773839,37.588907
55.770714,37.584245
55.775064,37.625082
55.702729,37.509703
55.737527,37.505166
55.646624,37.606514
55.721544,37.609568
55.817588,37.797442
55.767939,37.602229
55.762044,37.593201
55.664436,37.469216
55.898906,37.585161
55.883742,37.606514
55.824455,37.527912
55.675885,37.66203
55.7594,37.833869
55.766339,37.643543
55.744916,37.622549
55.982029,37.204949
55.547036,37.543237
55.792589,37.527588
55.723922,37.653972
55.791582,37.705607
55.654137,37.555876
55.777099,37.523707
55.800448,37.594584
55.592464,37.632089
55.756624,37.623106
55.611963,37.537586
55.982688,37.17499
55.597103,37.604879
55.612838,37.719908
55.807749,37.570132
55.805756,37.58897
55.76135,37.551708
55.746593,37.537371
55.808128,37.799418
55.645807,37.719405
55.977944,37.15503
55.7594,37.833869
55.664436,37.469216
55.866036,37.675909
55.750454,37.789896
55.845855,37.662093
55.653776,37.594001
55.792265,37.787111
55.84024,37.492024
55.865626,37.570581
55.715028,37.533077
55.636595,37.653676
55.759238,37.409244
55.678458,37.632287
55.805513,37.414418
55.722958,37.397225
55.623112,37.603981
55.966786,37.415685
55.647041,37.411741
55.784926,37.55725
55.722801,37.674984
55.649566,37.395509
55.663745,37.627193
55.670671,37.476842
55.612182,37.607026
55.860145,37.435744
55.79977,37.300449
55.750479,37.539527
55.710687,37.6751
55.823211,37.497468
55.866273,37.4046
55.768329,37.624921
55.705452,37.637749
55.799588,37.483023
55.837823,37.48066
55.649921,37.488961
55.714648,37.883572
55.801981,37.300674
55.686213,37.738072
55.653309,37.537901
55.736012,37.618659
55.753083,37.587614
55.727927,37.476169
55.757339,37.659164
55.788262,37.5471
55.56927,37.451654
55.733239,37.563709
55.747115,37.539078
55.844041,37.66265
55.636717,37.671166
55.822493,37.823358
55.625923,37.487613
55.81689,37.403369
55.915992,37.540084
55.681859,37.85347
55.641031,37.530346
55.714648,37.883572
55.583632,37.682772
55.732433,37.534595
55.704098,37.765785
55.748848,37.649723
55.774467,37.581613
55.754831,37.560565
55.785979,37.660521
55.691958,37.527956
55.567117,37.569764
55.803469,37.618848
55.709946,37.74419
55.866036,37.675909
55.808128,37.799418
55.645807,37.719405
55.805756,37.58897
55.807749,37.570132
55.727891,37.449641
55.740005,37.861097
55.547036,37.543237
55.723922,37.653972
55.791582,37.705607
55.982029,37.204949
55.741602,37.633023
55.726877,37.579645
55.747363,37.707098
55.654137,37.555876
55.756624,37.623106
55.77474,37.608472
55.761831,37.683221
55.784233,37.559541
55.746593,37.537371
55.743649,37.508122
55.731713,37.487353
55.683752,37.491063
55.676788,37.766127
55.609675,37.720106
55.744632,37.566072
55.760545,37.599462
55.75131,37.584613
55.754324,37.656182
